L	b2	b4	b8	b16	b32	u2	u4	u8	u16	u32
921.0	1970.6738505587916	2805.434292371567	3611.320153065095	4288.336187309649	4792.234271134179	2313.140729753396	2978.852903016762	3855.0588188756556	4519.724137931034	5140.078431372549
922.0	1970.3413171625557	2805.275945719335	3611.1303328207623	4288.195831140735	4792.097712706212	2313.111121552055	2978.8528420098546	3855.0588188706024	4519.724137931034	5140.078431372549
923.0	1970.0089067802319	2805.117634018584	3610.9405907556143	4288.055536948723	4791.961254936371	2313.081513729699	2978.852781002948	3855.0588188655493	4519.724137931034	5140.078431372549
924.0	1969.6766193641165	2804.9593572609133	3610.750926831586	4287.915304699143	4791.82489771851	2313.051906286323	2978.852719996043	3855.0588188604966	4519.724137931034	5140.078431372549
925.0	1969.3444548665234	2804.8011154379274	3610.561341010636	4287.775134357549	4791.688640946603	2313.022299221923	2978.852658989139	3855.0588188554434	4519.724137931034	5140.078431372549
926.0	1969.0124132397857	2804.642908541229	3610.371833254738	4287.635025889512	4791.5524845147565	2312.9926925364925	2978.8525979822366	3855.0588188503907	4519.724137931034	5140.078431372549
927.0	1968.680494436255	2804.484736562425	3610.182403525885	4287.494979260624	4791.416428317195	2312.9630862300282	2978.852536975335	3855.0588188453376	4519.724137931034	5140.078431372549
928.0	1968.3486984083008	2804.3265994931244	3609.9930517860907	4287.3549944364995	4791.280472248272	2312.933480302524	2978.852475968435	3855.058818840285	4519.724137931034	5140.078431372549
929.0	1968.017025108312	2804.168497324937	3609.803777997388	4287.215071382768	4791.144616202465	2312.903874753976	2978.8524149615364	3855.0588188352317	4519.724137931034	5140.078431372549
930.0	1967.685474488695	2804.0104300494754	3609.614582121826	4287.075210065083	4791.0088600743775	2312.8742695843794	2978.852353954639	3855.058818830179	4519.724137931034	5140.078431372549
931.0	1967.354046501876	2803.852397658355	3609.4254641214757	4286.93541044912	4790.873203758733	2312.8446647937285	2978.8522929477426	3855.058818825126	4519.724137931034	5140.078431372549
932.0	1967.022741100298	2803.6944001431916	3609.236423958426	4286.79567250057	4790.737647150385	2312.815060382019	2978.8522319408476	3855.058818820073	4519.724137931034	5140.078431372549
933.0	1966.6915582364238	2803.5364374956043	3609.047461594782	4286.6559961851435	4790.602190144308	2312.785456349246	2978.852170933954	3855.05881881502	4519.724137931034	5140.078431372549
934.0	1966.3604978627343	2803.3785097072127	3608.8585769926735	4286.516381468578	4790.466832635601	2312.755852695405	2978.8521099270615	3855.0588188099673	4519.724137931034	5140.078431372549
935.0	1966.029559931729	2803.220616769641	3608.6697701142443	4286.376828316625	4790.331574519487	2312.72624942049	2978.85204892017	3855.058818804914	4519.724137931034	5140.078431372549
936.0	1965.6987443959247	2803.062758674513	3608.481040921659	4286.237336695057	4790.196415691313	2312.6966465244977	2978.85198791328	3855.0588187998615	4519.724137931034	5140.078431372549
937.0	1965.3680512078588	2802.9049354134563	3608.292389377101	4286.0979065696665	4790.061356046548	2312.667044007422	2978.8519269063913	3855.0588187948083	4519.724137931034	5140.078431372549
938.0	1965.0374803200855	2802.7471469780976	3608.103815442772	4285.958537906267	4789.9263954807875	2312.6374418692585	2978.8518658995035	3855.0588187897556	4519.724137931034	5140.078431372549
939.0	1964.7070316851775	2802.5893933600696	3607.915319080894	4285.819230670693	4789.791533889749	2312.6078401100026	2978.8518048926176	3855.0588187847025	4519.724137931034	5140.078431372549
940.0	1964.3767052557266	2802.4316745510046	3607.7269002537055	4285.679984828797	4789.65677116927	2312.578238729649	2978.8517438857325	3855.0588187796493	4519.724137931034	5140.078431372549
941.0	1964.046500984343	2802.273990542537	3607.538558923466	4285.5408003464545	4789.522107215315	2312.548637728193	2978.8516828788484	3855.0588187745966	4519.724137931034	5140.078431372549
942.0	1963.7164188236545	2802.1163413263043	3607.350295052454	4285.401677189556	4789.387541923972	2312.51903710563	2978.851621871966	3855.0588187695434	4519.724137931034	5140.078431372549
943.0	1963.3864587263083	2801.9587268939454	3607.1621086029636	4285.262615324014	4789.253075191446	2312.4894368619553	2978.8515608650846	3855.0588187644908	4519.724137931034	5140.078431372549
944.0	1963.0566206449691	2801.801147237101	3606.973999537311	4285.123614715765	4789.1187069140715	2312.459836997163	2978.8514998582045	3855.0588187594376	4519.724137931034	5140.078431372549
945.0	1962.7269045323203	2801.6436023474134	3606.7859678178315	4284.984675330759	4788.9844369883	2312.4302375112497	2978.851438851326	3855.058818754385	4519.724137931034	5140.078431372549
946.0	1962.3973103410647	2801.486092216528	3606.5980134068773	4284.84579713497	4788.850265310707	2312.4006384042095	2978.8513778444485	3855.0588187493317	4519.724137931034	5140.078431372549
947.0	1962.0678380239215	2801.3286168360924	3606.410136266818	4284.706980094392	4788.716191777992	2312.3710396760375	2978.851316837572	3855.058818744279	4519.724137931034	5140.078431372549
948.0	1961.7384875336297	2801.171176197755	3606.2223363600465	4284.568224175036	4788.5822162869745	2312.34144132673	2978.851255830697	3855.058818739226	4519.724137931034	5140.078431372549
949.0	1961.4092588229466	2801.0137702931665	3606.034613648971	4284.429529342938	4788.448338734596	2312.311843356281	2978.8511948238233	3855.058818734173	4519.724137931034	5140.078431372549
950.0	1961.0801518446474	2800.8563991139804	3605.84696809602	4284.290895564146	4788.314559017918	2312.2822457646857	2978.8511338169506	3855.05881872912	4519.724137931034	5140.078431372549
951.0	1960.7511665515253	2800.6990626518523	3605.659399663639	4284.152322804736	4788.180877034128	2312.2526485519397	2978.851072810079	3855.0588187240674	4519.724137931034	5140.078431372549
952.0	1960.422302896393	2800.541760898438	3605.471908314295	4284.0138110308	4788.047292680528	2312.2230517180383	2978.851011803209	3855.058818719014	4519.724137931034	5140.078431372549
953.0	1960.0935608320806	2800.3844938453967	3605.2844940104715	4283.875360208448	4787.9138058545495	2312.1934552629764	2978.8509507963404	3855.0588187139615	4519.724137931034	5140.078431372549
954.0	1959.764940311437	2800.2272614843905	3605.097156714671	4283.736970303815	4787.780416453738	2312.163859186749	2978.8508897894726	3855.0588187089083	4519.724137931034	5140.078431372549
955.0	1959.4364412873285	2800.0700638070825	3604.9098963894157	4283.598641283052	4787.647124375762	2312.1342634893513	2978.850828782606	3855.0588187038556	4519.724137931034	5140.078431372549
956.0	1959.1080637126415	2799.9129008051373	3604.722712997246	4283.46037311233	4787.5139295184135	2312.1046681707785	2978.850767775741	3855.0588186988025	4519.724137931034	5140.078431372549
957.0	1958.7798075402789	2799.755772470222	3604.5356065007213	4283.32216575784	4787.380831779602	2312.0750732310257	2978.8507067688774	3855.0588186937493	4519.724137931034	5140.078431372549
958.0	1958.4516727231628	2799.598678794006	3604.348576862418	4283.184019185795	4787.247831057357	2312.0454786700884	2978.850645762015	3855.0588186886966	4519.724137931034	5140.078431372549
959.0	1958.123659214233	2799.4416197681608	3604.1616240449343	4283.045933362425	4787.114927249831	2312.015884487961	2978.8505847551537	3855.0588186836435	4519.724137931034	5140.078431372549
960.0	1957.7957669664488	2799.284595384359	3603.974748010884	4282.907908253981	4786.982120255296	2311.9862906846397	2978.8505237482937	3855.058818678591	4519.724137931034	5140.078431372549
961.0	1957.5848912061256	2799.127605634276	3603.787948722901	4282.769943826735	4786.849409972141	2042.9677784519479	2978.850462741435	3855.0588186735376	4519.724137931034	5140.078431372549
962.0	1957.4986475412572	2798.9706505095887	3603.6012261436385	4282.632040046973	4786.716796298878	2042.962548454435	2978.850401734577	3855.058818668485	4519.724137931034	5140.078431372549
963.0	1957.4124113068297	2798.813730001978	3603.4145802357666	4282.49419688101	4786.584279134137	2042.957318470311	2978.850340727721	3855.058818663432	4519.724137931034	5140.078431372549
964.0	1957.3261825021814	2798.656844103123	3603.2280109619755	4282.3564142951755	4786.451858376669	2042.9520884995757	2978.8502797208657	3855.058818658379	4519.724137931034	5140.078431372549
965.0	1957.2399611266503	2798.4999928047087	3603.0415182849747	4282.218692255815	4786.319533925345	2042.9468585422292	2978.850218714012	3855.058818653326	4519.724137931034	5140.078431372549
966.0	1957.153747179576	2798.3431760984186	3602.855102167489	4282.081030729301	4786.187305679152	2042.9416285982713	2978.8501577071597	3855.0588186482732	4519.724137931034	5140.078431372549
967.0	1957.0675406602966	2798.1863939759414	3602.6687625722648	4281.943429682023	4786.055173537199	2042.9363986677022	2978.8500967003083	3855.05881864322	4519.724137931034	5140.078431372549
968.0	1956.9813415681508	2798.0296464289663	3602.4824994620667	4281.805889080386	4785.923137398712	2042.9311687505217	2978.8500356934583	3855.0588186381674	4519.724137931034	5140.078431372549
969.0	1956.8951499024781	2797.8729334491845	3602.2963127996777	4281.668408890821	4785.791197163037	2042.9259388467297	2978.849974686609	3855.0588186331142	4519.724137931034	5140.078431372549
970.0	1956.8089656626166	2797.7162550282887	3602.110202547898	4281.530989079777	4785.659352729641	2042.9207089563263	2978.849913679762	3855.0588186280615	4519.724137931034	5140.078431372549
971.0	1956.7227888479056	2797.5596111579757	3601.924168669548	4281.393629613719	4785.527603998103	2042.9154790793114	2978.8498526729154	3855.0588186230084	4519.724137931034	5140.078431372549
972.0	1956.6366194576844	2797.403001829942	3601.738211127467	4281.256330459136	4785.395950868127	2042.9102492156849	2978.8497916660704	3855.0588186179557	4519.724137931034	5140.078431372549
973.0	1956.5504574912916	2797.246427035886	3601.552329884511	4281.119091582533	4785.26439323953	2042.905019365447	2978.8497306592267	3855.0588186129025	4519.724137931034	5140.078431372549
974.0	1956.4643029480665	2797.0898867675105	3601.3665249035557	4280.981912950436	4785.132931012255	2042.8997895285975	2978.849669652384	3855.0588186078494	4519.724137931034	5140.078431372549
975.0	1956.3781558273483	2796.933381016518	3601.1807961474956	4280.844794529394	4785.001564086352	2042.8945597051363	2978.8496086455425	3855.0588186027967	4519.724137931034	5140.078431372549
976.0	1956.292016128476	2796.776909774615	3600.9951435792427	4280.707736285968	4784.870292361997	2042.8893298950634	2978.849547638703	3855.0588185977435	4519.724137931034	5140.078431372549
977.0	1956.2058838507894	2796.6204730335076	3600.8095671617284	4280.570738186749	4784.739115739481	2042.884100098379	2978.849486631864	3855.058818592691	4519.724137931034	5140.078431372549
978.0	1956.1197589936273	2796.464070784906	3600.6240668579026	4280.433800198338	4784.608034119212	2042.8788703150828	2978.8494256250265	3855.0588185876377	4519.724137931034	5140.078431372549
979.0	1956.0336415563293	2796.3077030205213	3600.4386426307337	4280.296922287358	4784.477047401717	2042.8736405451748	2978.84936461819	3855.058818582585	4519.724137931034	5140.078431372549
980.0	1955.9475315382354	2796.151369732067	3600.2532944432073	4280.160104420455	4784.3461554876385	2042.868410788655	2978.8493036113546	3855.058818577532	4519.724137931034	5140.078431372549
981.0	1955.8614289386844	2795.9950709112586	3600.0680222583296	4280.023346564293	4784.215358277737	2042.8631810455233	2978.849242604521	3855.058818572479	4519.724137931034	5140.078431372549
982.0	1955.7753337570164	2795.8388065498134	3599.8828260391238	4279.886648685553	4784.084655672889	2042.85795131578	2978.849181597688	3855.058818567426	4519.724137931034	5140.078431372549
983.0	1955.6892459925705	2795.6825766394513	3599.697705748631	4279.750010750939	4783.95404757409	2042.8527215994247	2978.849120590857	3855.0588185623733	4519.724137931034	5140.078431372549
984.0	1955.603165644687	2795.526381171893	3599.512661349913	4279.61343272717	4783.823533882448	2042.8474918964573	2978.849059584027	3855.05881855732	4519.724137931034	5140.078431372549
985.0	1955.5170927127056	2795.3702201388624	3599.3276928060486	4279.47691458099	4783.693114499193	2042.842262206878	2978.848998577198	3855.0588185522674	4519.724137931034	5140.078431372549
986.0	1955.4310271959657	2795.214093532085	3599.142800080134	4279.340456279158	4783.562789325666	2042.8370325306869	2978.8489375703707	3855.0588185472143	4519.724137931034	5140.078431372549
987.0	1955.3449690938075	2795.058001343288	3598.9579831352853	4279.204057788456	4783.432558263328	2042.8318028678837	2978.8488765635443	3855.0588185421616	4519.724137931034	5140.078431372549
988.0	1955.258918405571	2794.9019435642012	3598.773241934638	4279.067719075682	4783.302421213755	2042.8265732184684	2978.8488155567193	3855.0588185371084	4519.724137931034	5140.078431372549
989.0	1955.172875130596	2794.745920186556	3598.588576441344	4278.931440107655	4783.172378078639	2042.821343582441	2978.8487545498956	3855.0588185320557	4519.724137931034	5140.078431372549
990.0	1955.0868392682228	2794.5899312020847	3598.403986618573	4278.795220851216	4783.042428759785	2042.8161139598014	2978.848693543073	3855.0588185270026	4519.724137931034	5140.078431372549
991.0	1955.0008108177913	2794.433976602524	3598.219472429516	4278.65906127322	4782.91257315912	2042.8108843505497	2978.8486325362514	3855.0588185219494	4519.724137931034	5140.078431372549
992.0	1954.9147897786418	2794.2780563796114	3598.03503383738	4278.5229613405445	4782.78281117868	2042.8056547546857	2978.8485715294314	3855.0588185168967	4519.724137931034	5140.078431372549
993.0	1954.8287761501144	2794.122170525086	3597.8506708053915	4278.386921020087	4782.65314272062	2042.8004251722098	2978.8485105226127	3855.0588185118436	4519.724137931034	5140.078431372549
994.0	1954.74276993155	2793.9663190306887	3597.666383296794	4278.2509402787655	4782.523567687207	2042.7951956031213	2978.848449515795	3855.058818506791	4519.724137931034	5140.078431372549
995.0	1954.656771122288	2793.8105018881643	3597.4821712748517	4278.1150190835115	4782.39408598083	2042.7899660474206	2978.8483885089786	3855.0588185017377	4519.724137931034	5140.078431372549
996.0	1954.5707797216694	2793.654719089257	3597.2980347028456	4277.979157401283	4782.2646975039825	2042.7847365051075	2978.8483275021636	3855.058818496685	4519.724137931034	5140.078431372549
997.0	1954.4847957290347	2793.498970625715	3597.1139735440734	4277.843355199051	4782.135402159284	2042.7795069761821	2978.84826649535	3855.058818491632	4519.724137931034	5140.078431372549
998.0	1954.3988191437243	2793.343256489288	3596.9299877618546	4277.707612443813	4782.00619984946	2042.7742774606443	2978.848205488537	3855.058818486579	4519.724137931034	5140.078431372549
999.0	1954.3128499650786	2793.1875766717258	3596.7460773195253	4277.571929102577	4781.877090477353	2042.769047958494	2978.8481444817257	3855.058818481526	4519.724137931034	5140.078431372549
